Hour,P_el,P_fc,m_dot_el,m_dot_fc,eta_el,i_model,V,eta_F,P_comp,m_H2,P_tank_bar
85,1088.67,109.661,17.6493943628239,5.98210730163925,0.551342524727792,2.81965985361691,2.27265059789129,0.999575532107977,21.721074913273,69.0383143189376,139.035608265179
86,738.916,108.051,12.989823058788,5.89428033712462,0.600307762837951,2.07556467167918,2.08695979156168,0.999423359295609,17.7012675723684,80.7056013801222,162.532247332325
87,340.816,110.483,6.78480698567438,6.02694814936039,0.683050499954897,1.0846746814668,1.83318483828452,0.99889657692326,9.74587144075084,87.8011441017856,176.821893712168
88,59.606,115.436,1.36037854201156,6.29713880478957,0.786609923358441,0.218438110261327,1.58486770978697,0.994520850446592,1.96444799457953,88.5590029380995,178.34813845504
89,0.07,126.081,0,6.87783323786924,0,0.000307742363984123,1.36614411801331,0,0,83.6222426753215,168.40604365209
90,0,126.816,0,6.91792815645201,0,0,0,0,0,76.7444094374523,154.554840342636
91,0,121.594,0,6.63306330633063,0,0,0,0,0,69.8264812810003,140.622890255853
92,0,118.085,0,6.44164416441644,0,0,0,0,0,63.1934179746697,127.26462679657
93,0,117.914,0,6.43231595886861,0,0,0,0,0,56.7517738102532,114.291860536809
94,0,111.345,0,6.07397103346698,0,0,0,0,0,50.3194578513846,101.337880261978
95,0,104.248,0,5.68682322777732,0,0,0,0,0,44.2454868179176,89.1055674433043
96,0,101.79,0,5.55273709189101,0,0,0,0,0,38.5586635901403,77.6529279289922
97,0,100.755,0,5.49627690041731,0,0,0,0,0,33.0059264982493,66.4703232155988
98,0,101.083,0,5.51416959877806,0,0,0,0,0,27.509649597832,55.4014231478322
99,0,104.481,0,4.61618392294231,0,0,0,0,0,21.9954799990539,44.2964891440603
100,0,113.382,0,0,0,0,0,0,0,17.3792960761116,35
101,0.211,130.876,0,0,0,0.000909250590047704,1.39374918327057,0,0,17.3792960761116,35
102,41.304,141.997,0.980190205547784,0,0.796406541267222,0.157725162452891,1.56205252259632,0.992411768321093,0.282564516905675,17.3792960761116,35
103,234.737,146.195,4.98469490292022,0.980190205547785,0.712598996305473,0.797211599495058,1.75647042685498,0.998498698369362,1.59061335660516,18.3594862816594,36.9739957846353
104,540.612,147.021,10.2060225151397,4.98469490292022,0.634423624716387,1.63101463974595,1.97442386518614,0.999266189864199,4.42968084113445,22.3639909790318,45.0386299213818
105,836.003,147.76,14.4929781618052,8.06044240787715,0.583511033728327,2.31560616839186,2.14716264623088,0.999483135305726,8.16781915255728,27.5853185912513,55.5538122180269
106,1073.977,147.97,17.582302129745,8.0718980989008,0.551986799536636,2.80894577626473,2.26999430057103,0.999573913072869,12.3245646947851,34.0178543451794,68.5082351360496
107,1192.19,146.414,19.000641225827,7.98701688350653,0.538699108986808,3.03544285483384,2.32606054572701,0.999605706603114,16.5961267375824,43.5282583760236,87.6611478674852
108,1188.038,144.81,18.9116958024738,7.89951722444972,0.539512395715439,3.02123900287964,2.32254982404245,0.999603852898382,19.7111439310392,54.5418827183441,109.841381767238
109,1028.029,142.119,16.8953239140237,7.75272072661812,0.558677464325149,2.69924101008342,2.24277022237405,0.999556595698637,20.0750694890793,65.5540612963682,132.018704055949
110,742.207,139.413,13.0485022828215,7.60510596514197,0.599632221153326,2.0849352607386,2.08931636455334,0.999425950965086,16.9181216773068,74.6966644837737,150.430906147323
111,388.061,137.536,7.60091765741408,7.50271390775441,0.670652579340687,1.2150008379189,1.86729496806106,0.999014934774584,10.3116356858176,80.1400608014532,161.393310509641
112,86.408,138.586,1.94200903493366,7.55999236287265,0.772664565284205,0.311319712282642,1.61612409663685,0.996155543555176,2.63664041845803,80.2382645511129,161.591082112302
113,0.563,146.461,0.00718961496890199,7.98958077625944,0.432791377551075,0.00234497740341794,1.41810845635408,0.489609122654559,0.00931552442325704,74.6202812231739,150.277078621209
114,0,147.249,0,8.03256689305294,0,0,0,0,0,66.6378900618834,134.201416556323
115,0,138.522,0,7.55650110465592,0,0,0,0,0,58.6053231688304,118.024706059786
116,0,131.778,0,7.18860977006791,0,0,0,0,0,51.0488220641745,102.806739952028
117,0,126.665,0,6.90969096909691,0,0,0,0,0,43.8602122941066,88.3296667236014
118,0,117.33,0,6.40045822764094,0,0,0,0,0,36.9505213250097,74.4143054305277
119,0,111.869,0,6.10255571011647,0,0,0,0,0,30.5500630973687,61.5244831393159
120,0,108.354,0,5.91080926274446,0,0,0,0,0,24.4475073872523,49.2346039106823
121,0,106.458,0,1.15740204839623,0,0,0,0,0,18.5366981245078,37.3308810389363
122,0,107.356,0,0,0,0,0,0,0,17.3792960761116,35
123,0,110.244,0,0,0,0,0,0,0,17.3792960761116,35
124,0,117.287,0,0,0,0,0,0,0,17.3792960761116,35
125,0.352,132.066,0.00190246684296245,0,0.18042093422897,0.00150066336892829,1.40659141816043,0.202449330698027,0.000548433989003517,17.3792960761116,35
126,60.357,140.281,1.41251441132351,0.00190246684296369,0.785309832628133,0.226763779433415,1.5878125907709,0.994722018316699,0.407279044824003,17.3811985429546,35.0038313599821
127,283.215,144.391,5.88514880916471,1.41251441132351,0.69740646575613,0.941006676225227,1.79514630866899,0.9987281120267,1.95576390044473,18.7918104874351,37.8446494138665
128,552.01,145.601,10.3797881202918,5.88514880916471,0.632166730358641,1.65876357653508,1.98149708485245,0.999278465544327,4.75194063794606,23.2644448852763,46.85204552697
129,760.024,146.029,13.43635657557,7.96601478329651,0.595208647805042,2.1468723986633,2.10487898190398,0.999442512244775,7.62605296876787,27.7590841964034,55.9037571268246
130,856.681,148.361,14.750532886819,8.09322750456864,0.580734982222735,2.35673553791176,2.15744606555249,0.999492155545231,10.1067859997242,33.2294259886769,66.920426725586
131,840.431,147.127,14.5044774417931,8.0259116820773,0.583386475101013,2.31744250874946,2.14762196616322,0.999483544869067,11.7620922210594,39.8867313709272,80.3275110722895
132,749.683,144.678,13.2240765028197,7.89231650437771,0.597620857484411,2.11297301843103,2.09636418343951,0.999433568216988,12.1611007572543,46.365297130643,93.3746333836314
133,597.805,142.641,10.992238520958,7.78119630144833,0.624354974286306,1.7565668641287,2.00636968516772,0.999318639615305,11.0053027247014,51.697057129085,104.112214418457
134,412.02,142.371,8.04249208684016,7.76646755584649,0.664169937753662,1.28551663947306,1.88562271550872,0.999068969597487,8.42410380362126,54.9080993485947,110.578901975343
135,212.517,140.384,4.49638333190742,7.65807489839893,0.721231071559426,0.719232261146838,1.73516515278812,0.99833592687795,4.72720507555042,55.1841238795883,111.134785167762
136,54.308,141.574,1.25607351472526,7.72299048086627,0.789242717667705,0.201781455991781,1.57886246177723,0.994068557646177,1.26356980302839,52.0224323130968,104.767484424246
137,0.774,148.639,0.0126134309076016,8.10839265744756,0.551305388727742,0.00321111616262262,1.4262841447327,0.627277552828172,0.0114359824043475,45.5555153469558,91.7438215081143
138,0,149.028,0,8.12961296129613,0,0,0,0,0,37.4597361204159,75.4398082910097
139,0,140.138,0,7.64465537462837,0,0,0,0,0,29.3301231591197,59.0676576354679
140,0,132.408,0,4.30617170837976,0,0,0,0,0,21.6854677844914,43.6721584771466
141,0,126.53,0,0,0,0,0,0,0,17.3792960761116,35
142,0,117.813,0,0,0,0,0,0,0,17.3792960761116,35
143,0,110.556,0,0,0,0,0,0,0,17.3792960761116,35
144,0,106.711,0,0,0,0,0,0,0,17.3792960761116,35
145,0,103.825,0,0,0,0,0,0,0,17.3792960761116,35
146,0,104.83,0,0,0,0,0,0,0,17.3792960761116,35
147,0,108.166,0,0,0,0,0,0,0,17.3792960761116,35
148,0,115.911,0,0,0,0,0,0,0,17.3792960761116,35
149,0.211,131.763,0,0,0,0.000909250590047704,1.39374918327057,0,0,17.3792960761116,35
150,33.613,141.869,0.802384988007556,0,0.801142476459287,0.129331132817487,1.55021177168801,0.990745808466901,0.231307684187697,17.3792960761116,35
151,157.306,147.44,3.47042423691936,0.802384988007557,0.740436263158404,0.555395038871781,1.68932794849419,0.997845038233116,1.08831379008424,18.1816810641192,36.6159155386544
152,330.716,147.32,6.73156709796424,3.47042423691936,0.683879146453083,1.07617270964426,1.83094761604828,0.998887859668286,2.64175977963343,20.849720313031,41.9890545485979
153,528.316,147.643,10.0060952987959,6.73156709796423,0.63704312965225,1.59908790899912,1.96627625572827,0.999251538913183,4.79861038319118,24.1108631740758,48.5566393136368
154,667.479,150.146,12.1059310033934,8.19060087826964,0.610690336854873,1.93441438620067,2.05139224191689,0.999381282995607,6.76659636000494,27.3853913749075,55.1511806878782
155,679.785,150.751,12.2706696672681,8.22360417859968,0.608725250690406,1.96072179477319,2.05803163911689,0.999389584449219,7.91962305664633,31.3007215000313,63.036226996957
156,578.805,150.131,10.7488308732951,8.1897826146251,0.627433392480487,1.71769666640989,1.99649489532828,0.999303220936682,7.81445773607801,35.3477869886997,71.1865739087686
157,455.815,148.348,8.80158773207033,8.09251834274336,0.653367886211521,1.40673796551145,1.9169514112451,0.999149198284522,6.82305334816715,37.9068352473697,76.3402169942652
158,334.443,146.471,6.75021360374643,7.99012628535581,0.68358863774769,1.07915040312875,1.83173135199906,0.99889092839069,5.32018111559702,38.6159046366967,77.768205131285
159,186.841,144.8,4.02409497289842,7.89897171535335,0.729878088021262,0.643811697860365,1.71427348814182,0.998140985821998,3.08005738790034,37.3759919550873,75.2711567084793
160,48.943,147.519,1.14437872402975,8.04729563865477,0.792109150844457,0.183944717334712,1.57223876604467,0.993493397953322,0.790364935439987,33.5011152126324,67.4675790841624
161,0.422,151.901,0.00369950371961732,8.28633772468156,0.293581785581292,0.00178763536579958,1.41109579800177,0.330481429723571,0.00199962861898214,26.5981982980073,53.5658599953228
162,0,152.044,0,0.936264000933807,0,0,0,0,0,18.3155600770454,36.8855332166028
163,0,142.622,0,0,0,0,0,0,0,17.3792960761116,35
164,0,135.704,0,0,0,0,0,0,0,17.3792960761116,35
165,0,130.553,0,0,0,0,0,0,0,17.3792960761116,35
166,0,120.806,0,0,0,0,0,0,0,17.3792960761116,35
167,0,113.063,0,0,0,0,0,0,0,17.3792960761116,35
168,0,107.446,0,0,0,0,0,0,0,17.3792960761116,35
169,0,105.4,0,0,0,0,0,0,0,17.3792960761116,35
170,0,106.986,0,0,0,0,0,0,0,17.3792960761116,35
171,0,111.095,0,0,0,0,0,0,0,17.3792960761116,35
172,0,118.168,0,0,0,0,0,0,0,17.3792960761116,35
173,0.562,135.245,0.00735098669228896,0,0.437608051197822,0.00237074713930957,1.41839167483292,0.495157010024159,0.00211910707914681,17.3792960761116,35
174,65.525,144.022,1.5279419810034,0.00735098669228762,0.782468373246825,0.245196612167875,1.59421422980798,0.995118794408683,0.440827951580611,17.3866470628039,35.0148040825764
175,292.47,148.63,6.05329634730784,1.5279419810034,0.694664321453731,0.967858453958218,1.8022962130093,0.998763398646371,2.03279022139401,18.907238057115,38.0771079047687
176,603.29,149.139,11.165517839734,6.05329634730784,0.62218409176804,1.78423814498644,2.0133914640103,0.999329206654589,5.16041982893443,23.4325924234194,47.1906762637522
177,886.902,151.488,15.1785034370936,8.26380819900172,0.57618477530918,2.42507891194594,2.17451483783136,0.999506467575801,8.88588218976174,28.5448139158456,57.4861307776353
178,1025.333,153.333,16.959980995136,8.36445462728091,0.558040366924315,2.70956621371152,2.24533451918751,0.999558285356442,12.3665551468309,35.4595091539375,71.4115701207093
179,1027.443,151.804,16.9537969926311,8.28104628644683,0.558101233652637,2.70857867941519,2.24508928044428,0.999558124309483,14.956340427238,44.0550355217926,88.722019379264
180,919.172,150.768,15.5203008685325,8.2245315440635,0.572605682950402,2.47966114823709,2.18813050332148,0.999517331198605,15.7726043062717,52.7277862279769,106.187990002417
181,802.536,148.547,13.9247367800525,8.10337397376101,0.589738982532827,2.22486269721167,2.12444268842138,0.999462054410915,15.5582172428375,60.0235555524459,120.880870843973
182,573.762,147.6,10.5960901895898,8.05171426233532,0.629382685441766,1.69330523650892,1.99029145959602,0.99929318409435,12.6285367062971,65.8449183587373,132.604458343023
183,294.369,145.635,5.99122893719378,7.94452172489976,0.695673229226143,0.957946799471629,1.79965935791258,0.998750603817513,7.32667597842125,68.3892942859919,137.728552959048
184,66.157,145.894,1.51136397921184,7.95865041049559,0.782873392033362,0.242549241743784,1.59330415679776,0.995065517147442,1.81228993609734,66.4360014982859,133.79483508749
185,0.703,150.505,0.0107582498727302,8.21018465482912,0.518929690355603,0.00291485902229849,1.4237594793247,0.589395210838724,0.0120153157118835,59.9887150670021,120.810705919847
186,0,152.946,0,8.34334342525161,0,0,0,0,0,51.7892886620457,104.297958630391
187,0,144.355,0,7.87469656056515,0,0,0,0,0,43.4459452367941,87.4953782148817
188,0,136.743,0,7.45945503641273,0,0,0,0,0,35.571248676229,71.6366012878564
189,0,131.263,0,7.16051605160516,0,0,0,0,0,28.1117936398162,56.6140753391035
190,0,121.652,0,3.57198151209947,0,0,0,0,0,20.9512775882111,42.1935797845877
191,0,114.239,0,0,0,0,0,0,0,17.3792960761116,35
192,0,111.016,0,0,0,0,0,0,0,17.3792960761116,35
193,0,108.703,0,0,0,0,0,0,0,17.3792960761116,35
194,0,109.81,0,0,0,0,0,0,0,17.3792960761116,35
195,0,112.745,0,0,0,0,0,0,0,17.3792960761116,35
196,0,120.096,0,0,0,0,0,0,0,17.3792960761116,35
197,1.406,135.548,0.0289587831535306,0,0.690584144452036,0.00582133436933539,1.44198995985956,0.79440193633434,0.00834809869109088,17.3792960761116,35
198,70.923,146.49,1.6477081372971,0.0289587831535307,0.779572158098863,0.264322281471434,1.60070487611546,0.995471985684964,0.476522857921715,17.4082548592651,35.0583198195102
199,277.015,151.618,5.77086963455322,1.64770813729709,0.69928642128392,0.922757232730162,1.79027516148047,0.998702957796663,1.95877258676263,19.0270042134087,38.3183038342196
200,483.177,151.054,9.29174790134927,5.77086963455322,0.646609026011819,1.48501250978602,1.93707581677898,0.999194043776467,4.22612691659427,23.1501657106648,46.6218997780348
201,662.277,153.215,12.032401043518,8.35801761994381,0.611571985766195,1.92267225687131,2.04842718720735,0.999377504371841,6.52438850976112,26.6710439774609,53.7125632202237
202,777.835,153.35,13.6757565399169,8.36538199274473,0.592513685344771,2.18510260234584,2.11447335358408,0.999452265960875,8.54818562000176,30.345427401035,61.1123692458467
203,802.999,151.229,14.0053603199093,8.24967951340589,0.588846551534197,2.23773761287317,2.12766899301623,0.999465149503051,10.2650385861717,35.6558019482072,71.8068823226163
204,718.158,148.252,12.7907267495194,8.08728145541827,0.602612369287459,2.04377062995264,2.07895984634223,0.999414388749527,10.7133070449498,41.4114827547106,83.3981934634925
205,581.092,144.746,10.752786473717,7.89602596623299,0.627383091757368,1.71832834323669,1.99665547699687,0.999303477080503,9.84553531588411,46.1149280488118,92.8704174576402
206,402.835,143.562,7.90064436951493,7.83143768922347,0.666235868290038,1.2628647266374,1.87974416761075,0.99905226977281,7.5868763710639,48.9716885562958,98.6236204253584
207,214.105,141.664,4.53441232593213,7.72790006273354,0.720547984478067,0.725305178456468,1.73683434719005,0.998349860017775,4.35913146802235,49.0408952365872,98.7629951042633
208,51.312,142.519,1.19180704879565,7.77454109047268,0.790886087744505,0.191518630393004,1.57507798776284,0.993750712023004,1.08614630007828,45.8474074997858,92.3316603540784
209,0.351,147.187,0.00185171589320815,8.02918473665548,0.176578971831239,0.00149255886000958,1.40645220867092,0.198118676352883,0.00148108457890082,39.2646734581088,79.0747545248842
210,0,146.148,0,7.97250634154324,0,0,0,0,0,31.2373404373465,62.9085844742534
211,0,136.594,0,5.88553801969165,0,0,0,0,0,23.2648340958033,46.8528293543691
212,0,129.072,0,0,0,0,0,0,0,17.3792960761116,35
213,0,124.416,0,0,0,0,0,0,0,17.3792960761116,35
214,0,116.725,0,0,0,0,0,0,0,17.3792960761116,35
215,0,108.267,0,0,0,0,0,0,0,17.3792960761116,35
216,0,102.207,0,0,0,0,0,0,0,17.3792960761116,35
217,0,99.687,0,0,0,0,0,0,0,17.3792960761116,35
218,0,99.107,0,0,0,0,0,0,0,17.3792960761116,35
219,0,99.642,0,0,0,0,0,0,0,17.3792960761116,35
220,0,100.185,0,0,0,0,0,0,0,17.3792960761116,35
221,0.843,102.337,0.0145857038614967,0,0.579571091657406,0.00352607191857133,1.42873138913014,0.66056986303029,0.0042046965395352,17.3792960761116,35
222,46.18,108.615,1.09188164892453,0.0145857038614956,0.793472844215804,0.175561366570709,1.5690458045002,0.993182696753481,0.315273029259509,17.3938817799731,35.0293740110599
223,188.093,116.659,4.08388433841454,1.09188164892453,0.728766074641583,0.653359567376415,1.71693600180427,0.998168152524204,1.31720220192009,18.4711777250361,37.1989301261107
224,358.754,123.426,7.22019926715764,4.08388433841455,0.676366639014707,1.15420324488292,1.85142357773032,0.998963046517507,2.95696967199867,21.4631804145261,43.2244960450947
225,503.62,126.387,9.61349594475344,6.89452581621798,0.642259819962887,1.5363930238448,1.95024576501991,0.999220996805042,4.72872597144947,24.5994953432692,49.5406910178526
226,622.83,127.009,11.4437229226011,6.92845648201184,0.618733836660098,1.82866520667187,2.02465178705681,0.999345503447039,6.37868861030278,27.3184654718047,55.0163992445826
227,652.984,125.26,11.8752039693684,6.83304694105774,0.613466341567668,1.89756917809921,2.0420849111576,0.999369269332523,7.7969351520581,31.833731912394,64.1096516253767
228,603.641,122.965,11.1213002633833,6.70785260344216,0.622736447644552,1.77717696202074,2.01160025748519,0.999326541419418,8.40855587278858,36.8758889407047,74.2640039776244
229,474.169,118.863,9.09025654555892,6.48408477211357,0.649367607672052,1.4528359988448,1.92881245833763,0.999176193957723,7.59467894687662,41.2893366006458,83.1522044790396
230,304.773,116.516,6.21474880617547,6.3560537871969,0.692057609407463,0.993641082641536,1.8091428821217,0.998795485517664,5.46615777456888,43.8955083740911,88.4007491652634
231,146.623,116.357,3.21624822042265,6.34738019256471,0.7454540545341,0.514805221290169,1.67767105058995,0.997675130272987,2.82130956089702,43.7542033930697,88.1161764004006
232,35.566,119.677,0.837329020492228,6.52848921255762,0.800208451754023,0.134911407163069,1.55262084676523,0.991128585051084,0.689867172569367,40.6230714209276,81.8104193349227
233,0.773,126.631,0.0126481997124522,6.90783623816927,0.551853366783464,0.00321666845455744,1.42632926733657,0.627920909103956,0.00909327805107895,34.9319112288622,70.3490456492484
234,0,126.791,0,6.9165643837111,0,0,0,0,0,28.0367231904054,56.4628916710267
235,0,117.302,0,3.74086273058271,0,0,0,0,0,21.1201588066943,42.533688073268
236,0,111.007,0,0,0,0,0,0,0,17.3792960761116,35
237,0,107.437,0,0,0,0,0,0,0,17.3792960761116,35
238,0,99.883,0,0,0,0,0,0,0,17.3792960761116,35
239,0,94.074,0,0,0,0,0,0,0,17.3792960761116,35
240,0,88.905,0,0,0,0,0,0,0,17.3792960761116,35
241,0,85.921,0,0,0,0,0,0,0,17.3792960761116,35
242,0,85.624,0,0,0,0,0,0,0,17.3792960761116,35
243,0,86.808,0,0,0,0,0,0,0,17.3792960761116,35
244,0,86.898,0,0,0,0,0,0,0,17.3792960761116,35
245,3.233,86.267,0.0749800906887272,0,0.7781958079458,0.013170558357764,1.4644480268276,0.909126474233329,0.0216148998256554,17.3792960761116,35
246,119.632,90.051,2.69612912870143,0.0749800906887259,0.75610660467967,0.431746483708802,1.65329336723327,0.997227875340166,0.783700959298912,17.4542761668003,35.1510016955009
247,379.982,98.49,7.59095083199189,2.69612912870143,0.670800667614412,1.21340921794102,1.86688032298738,0.999013642671747,2.81124951451895,20.075425204813,40.429708953187
248,624.446,105.165,11.4776155482016,5.73684641191392,0.618316427167274,1.83407757999271,2.02602249298716,0.999347434870072,5.75157524704297,24.9702469081035,50.2873440878257
249,808.322,109.577,14.0984792158093,5.9775250252298,0.587819460391758,2.2526079340391,2.13139417747507,0.999468680254473,8.92296011494231,30.7110160443912,61.8486247570842
250,884.656,113.363,15.1063801778273,6.18405476911327,0.576946187253168,2.41356142112458,2.17163995303137,0.999504112444038,11.965162533649,38.8319702349707,78.2033375961716
251,867.927,113.581,14.8513201877316,6.19594686741401,0.579656419192909,2.37283044023565,2.1614678611716,0.999495600252765,13.9823433595952,47.7542956436848,96.171924352354
252,815.632,110.152,14.1145579113783,6.00889179827074,0.587642508749696,2.25517556936949,2.1320372759664,0.999469285189791,15.0802901055423,56.4096689640024,113.60289882246
253,673.368,106.527,12.0830487977374,5.81114475083872,0.610964399968023,1.93076028631255,2.05046963693787,0.999380112030079,14.2002703423231,64.5153350771099,129.926823146916
254,454.98,104.661,8.72020948716011,5.70935275345716,0.654506050888516,1.39374252966528,1.9136027016292,0.999141265299142,10.912933221189,70.7872391240086,142.557751389355
255,231.742,103.821,4.83882847985479,5.66352998936257,0.715146595556679,0.773917932432711,1.75013406702209,0.998453511639763,6.22438691814041,73.7980958577116,148.621287289664
256,58.902,108.002,1.34989684624718,5.89160734255244,0.786872573249832,0.216764269727959,1.58427129526966,0.994478540786322,1.7236671733792,72.9733943482038,146.960428719422
257,1.617,117.27,0.0335202508557101,6.39718517306276,0.708906331293243,0.00654976321359762,1.44515317420853,0.81726742856887,0.0410090521089336,68.4316838518985,137.813920904921
258,0,120.705,0,6.58456754766386,0,0,0,0,0,62.0680189296915,124.998196303544
259,0,113.47,0,6.18989171644437,0,0,0,0,0,55.4834513820276,111.737597993983
260,0,110.263,0,6.01494694924038,0,0,0,0,0,49.2935596655832,99.2718336082012
261,0,110.148,0,6.00867359463219,0,0,0,0,0,43.2786127163429,87.158388834521
262,0,102.222,0,5.57630308485394,0,0,0,0,0,37.2699391217107,75.057577910355
263,0,95.952,0,5.2342688814336,0,0,0,0,0,31.6936360368567,63.827513866613
264,0,92.509,0,5.04645009955541,0,0,0,0,0,26.4593671554231,53.2862692702919
265,0,91.081,0,4.03362097975613,0,0,0,0,0,21.4129170558677,43.1232711424668
266,0,92.889,0,0,0,0,0,0,0,17.3792960761116,35
267,0,97.318,0,0,0,0,0,0,0,17.3792960761116,35
268,0,106.433,0,0,0,0,0,0,0,17.3792960761116,35
269,1.054,125.632,0.0199883743364688,0,0.635554724679271,0.00438883392127786,1.43448645389154,0.727295428409094,0.00576215239261412,17.3792960761116,35
270,29.798,139.152,0.713396731430944,0.0199883743364673,0.80351455951497,0.115120440750098,1.54385318060545,0.989603452988129,0.206111742310817,17.3992844504481,35.0402543980327
271,120.737,144.616,2.71814567645864,0.713396731430944,0.755644264816769,0.435262345156153,1.65434207863068,0.997250267367244,0.844876662923677,18.0926928075425,36.4367029303565
272,250.258,147.596,5.27190396064182,2.71814567645864,0.707655971809539,0.843076521848412,1.76888416726745,0.998580371955251,1.95576556978744,20.0974417525702,40.4740478704899
273,368.956,150.116,7.39244925098651,5.27190396064182,0.673766707685215,1.18171014942259,1.85861275953079,0.998987183892031,3.26512996298687,22.6512000367534,45.6170375263983
274,475.426,151.088,9.16052275070136,7.39244925098651,0.648402504615994,1.46405693340894,1.93169557104473,0.999182507833559,4.54530304510919,24.7717453270981,49.8875836312017
275,519.139,149.173,9.85222801867226,8.13752284319341,0.639076039704799,1.57451657092372,1.95999859212607,0.999239858699243,5.31163132877152,26.539818826813,53.4482901304183
276,509.159,148.275,9.68817763590555,8.08853612633991,0.641259937996165,1.54831907517856,1.95329840735769,0.999226997139367,5.60819092596873,28.2545240022918,56.9015186661961
277,479.081,144.342,9.20199277189673,7.87398739873987,0.647834478880962,1.47067935443286,1.93339641793242,0.999186188974042,5.65386840135309,29.8541655118574,60.1230215734257
278,389.196,142.536,7.71243227373103,7.7754684559365,0.669001072595596,1.23280880421082,1.87193126443631,0.999029164076215,4.95839827818282,31.1821708850143,62.7974790345872
279,244.917,139.678,5.14560864049621,7.61956195619562,0.709817861906175,0.822908198822593,1.76343523743231,0.99854557886773,3.30130505654379,31.1191347028088,62.6705310634191
280,81.733,142.057,1.87308888292678,7.74933857022066,0.774256886347655,0.300313731324197,1.61257229971531,0.996014650848603,1.10077887446857,28.6451813871094,57.688259878771
281,2.179,147.995,0.0483302671714088,5.38963562370396,0.746626152441286,0.00891480091038864,1.45353476973696,0.865745170720415,0.0214974807593164,22.7689316998156,45.8541362091717
282,0,149.507,0,0.0483302671714085,0,0,0,0,0,17.427626343283,35.0973318679647
283,0,139.552,0,0,0,0,0,0,0,17.3792960761116,35
284,0,131.228,0,0,0,0,0,0,0,17.3792960761116,35
285,0,124.484,0,0,0,0,0,0,0,17.3792960761116,35
286,0,115.163,0,0,0,0,0,0,0,17.3792960761116,35
287,0,108.756,0,0,0,0,0,0,0,17.3792960761116,35
288,0,104.909,0,0,0,0,0,0,0,17.3792960761116,35
289,0,102.316,0,0,0,0,0,0,0,17.3792960761116,35
290,0,103.797,0,0,0,0,0,0,0,17.3792960761116,35
291,0,107.638,0,0,0,0,0,0,0,17.3792960761116,35
292,0,115.853,0,0,0,0,0,0,0,17.3792960761116,35
293,2.53,131.555,0.0573558541669246,0,0.760571587010287,0.0103561128593454,1.45767919653337,0.884430085830355,0.016534269708737,17.3792960761116,35
294,79.474,142.391,1.83586275945434,0.057355854166925,0.77512320722443,0.294369025832929,1.61063984061655,0.995934167764767,0.532606938475406,17.4366519302785,35.1155084122539
295,265.828,148.299,5.56416894186451,1.83586275945434,0.70272115626658,0.889748833566993,1.78143888402818,0.99865483940059,1.91997733902946,19.2151588355659,38.6972266482774
296,444.523,149.795,8.663272961649,5.56416894186451,0.655305144755018,1.38465023521485,1.91125842468529,0.999135626424748,3.89333285507407,22.9434650179761,46.2056272079364
297,540.651,153.429,10.1917788900728,8.36969151460601,0.634609436460202,1.62874005006933,1.97384373552386,0.999265165073926,5.37375561974224,26.0425690377606,52.4468834830712
298,549.434,155.406,10.3217348355674,8.4775386629572,0.632918703003268,1.64949294483091,1.97913483042944,0.999274410310128,5.88327154619897,27.8646564132274,56.116368015819
299,514.159,153.376,9.76237595580921,8.36680031639528,0.64027006445901,1.56016793610282,1.95632974930957,0.999232867791607,5.96720927174279,29.7088525858375,59.8303772460362
300,457.03,151.443,8.84064834600091,8.26135340806808,0.652823227093842,1.41297562402826,1.9185579613939,0.999152954195435,5.66920714963486,31.1044282252515,62.6409138273553
301,376.994,149.056,7.50329410258438,8.13114038676595,0.672106515505889,1.19941115980205,1.86323165736258,0.999002131117003,4.90298961766418,31.6837231631843,63.8075504240768
302,268.358,148.485,5.5804940837352,8.09999181736355,0.702448243678914,0.892355824343142,1.78213801499416,0.998658769246935,3.57284396235048,31.0558768790027,62.5431367303277
303,138.149,146.074,3.06239715826165,7.96846957423015,0.748548772052927,0.490236473089912,1.6705399556395,0.99755861683089,1.79222393458713,28.5363791453744,57.4691440731566
304,39.702,146.268,0.939445519315906,6.25101065329427,0.797486381340558,0.151218571452031,1.5594241974747,0.99208526398052,0.438985744929179,23.6303067294059,47.5888512346612
305,0.843,151.96,0.0145746467759624,0.939445519315907,0.579427205954614,0.00352430619302802,1.42871826913982,0.660399803895189,0.0046324327703799,18.3187415954275,36.8919404463828
306,0,152.503,0,0.0145746467759622,0,0,0,0,0,17.3938707228876,35.0293517432999
307,0,142.517,0,0,0,0,0,0,0,17.3792960761116,35
308,0,134.608,0,0,0,0,0,0,0,17.3792960761116,35
309,0,127.439,0,0,0,0,0,0,0,17.3792960761116,35
310,0,117.136,0,0,0,0,0,0,0,17.3792960761116,35
311,0,110.246,0,0,0,0,0,0,0,17.3792960761116,35
312,0,105.415,0,0,0,0,0,0,0,17.3792960761116,35
313,0,104.216,0,0,0,0,0,0,0,17.3792960761116,35
314,0,105.501,0,0,0,0,0,0,0,17.3792960761116,35
315,0,107.931,0,0,0,0,0,0,0,17.3792960761116,35
316,0,114.996,0,0,0,0,0,0,0,17.3792960761116,35
317,1.897,131.438,0.0414028815728901,0,0.732048153702421,0.00780855445316245,1.4499110220692,0.846725142090673,0.0119354235167128,17.3792960761116,35
