cond_id,T_degC,T_K,SOC_store,SOC_pct,t_h,Q_Ah,SOH_init,EFC,T_degC_n,SOC_store_n,t_h_n
TP_10C_50SOC,10,283.15,0.5,50,7663.4,2.9441096486201,0.982961289653008,0,-1.70195921079212,0,-0.168039785089732
TP_10C_50SOC,10,283.15,0.5,50,8300.1,2.943116692683,0.982629767608998,0,-1.70195921079212,0,-0.0687195276671444
TP_10C_50SOC,10,283.15,0.5,50,9031.6,2.93690629528863,0.980556278180746,0,-1.70195921079212,0,0.0453887938416083
TP_10C_50SOC,10,283.15,0.5,50,9665.8,2.93631175475028,0.980357776628808,0,-1.70195921079212,0,0.144319070671206
TP_10C_50SOC,10,283.15,0.5,50,10302,2.93474024842446,0.979833091726039,0,-1.70195921079212,0,0.243561331975196
TP_10C_50SOC,10,283.15,0.5,50,10939,2.93326683130805,0.979341156247474,0,-1.70195921079212,0,0.342928387068942
TP_10C_50SOC,10,283.15,0.5,50,11575,2.93139222176062,0.978715273098318,0,-1.70195921079212,0,0.442139449925493
TP_10C_50SOC,10,283.15,0.5,50,12211,2.92987069908431,0.978207276430177,0,-1.70195921079212,0,0.541350512782044
TP_10C_50SOC,10,283.15,0.5,50,12844,2.92785132351599,0.97753305968901,0,-1.70195921079212,0,0.640093598927007
TP_10C_50SOC,10,283.15,0.5,50,13481,2.92630124080085,0.977015527570104,0,-1.70195921079212,0,0.739460654020753
TP_10C_50SOC,10,283.15,0.5,50,14119,2.92440687958176,0.976383049853842,0,-1.70195921079212,0,0.838983701351695
TP_10C_50SOC,10,283.15,0.5,50,14695,2.92175347081323,0.975497145992783,0,-1.70195921079212,0,0.928835229976496
TP_10C_50SOC,10,283.15,0.5,50,15148,2.91780637447082,0.974179313651539,0,-1.70195921079212,0,0.999499713426209
TP_10C_50SOC,10,283.15,0.5,50,15811,2.91764156717528,0.97412428880155,0,-1.70195921079212,0,1.10292256668705
TP_10C_50SOC,10,283.15,0.5,50,17001,2.91567059126644,0.973466231442125,0,-1.70195921079212,0,1.28855332895009
TP_10C_50SOC,10,283.15,0.5,50,18239,2.91373336272097,0.972819441445597,0,-1.70195921079212,0,1.48167171859853
TP_10C_50SOC,10,283.15,0.5,50,19190,2.91170576879573,0.97214248080978,0,-1.70195921079212,0,1.63002033617177
TP_10C_50SOC,10,283.15,0.5,50,20163,2.90918939187331,0.971302328301848,0,-1.70195921079212,0,1.78180078296332
TP_10C_50SOC,10,283.15,0.5,50,21241,2.90412804555256,0.969612477005325,0,-1.70195921079212,0,1.94996041466043
TP_25C_0SOC,25,298.15,0,0,0,2.99596759106016,1,0,-0.748113938809723,-1.47981814800065,-1.36347069561629
TP_25C_0SOC,25,298.15,0,0,160.33,3.00197966101078,1.00200672062293,0,-0.748113938809723,-1.47981814800065,-1.33846046022668
TP_25C_0SOC,25,298.15,0,0,276.98,2.99888671442787,1.00097435078284,0,-0.748113938809723,-1.47981814800065,-1.32026396575779
TP_25C_0SOC,25,298.15,0,0,408.99,2.99718761448185,1.00040722183555,0,-0.748113938809723,-1.47981814800065,-1.29967143052556
TP_25C_0SOC,25,298.15,0,0,708.11,2.99587702252932,0.999969769856286,0,-0.748113938809723,-1.47981814800065,-1.25301103253555
TP_25C_0SOC,25,298.15,0,0,1009.1,2.99258445219199,0.998870769203824,0,-0.748113938809723,-1.47981814800065,-1.20605892906197
TP_25C_0SOC,25,298.15,0,0,1285.6,2.98975630372229,0.997926784202738,0,-0.748113938809723,-1.47981814800065,-1.16292707547732
TP_25C_0SOC,25,298.15,0,0,1945,2.98634665841445,0.996788706034598,0,-0.748113938809723,-1.47981814800065,-1.06006579427039
TP_25C_0SOC,25,298.15,0,0,2579.2,2.98372051087346,0.995912145303826,0,-0.748113938809723,-1.47981814800065,-0.961135517440793
TP_25C_0SOC,25,298.15,0,0,3286.7,2.9813581772835,0.995123640916459,0,-0.748113938809723,-1.47981814800065,-0.85077100962474
TP_25C_0SOC,25,298.15,0,0,3872.7,2.97884074853484,0.994283368559651,0,-0.748113938809723,-1.47981814800065,-0.759359558627981
TP_25C_0SOC,25,298.15,0,0,4483,2.97628191902321,0.993429277374131,0,-0.748113938809723,-1.47981814800065,-0.664157496267363
TP_25C_0SOC,25,298.15,0,0,5118.6,2.97465948771311,0.992887739036085,0,-0.748113938809723,-1.47981814800065,-0.565008830305691
TP_25C_0SOC,25,298.15,0,0,5753.1,2.97273242259977,0.992244519423467,0,-0.748113938809723,-1.47981814800065,-0.466031755804934
TP_25C_0SOC,25,298.15,0,0,6388.1,2.97420827575053,0.992737132612996,0,-0.748113938809723,-1.47981814800065,-0.366976685185579
TP_25C_0SOC,25,298.15,0,0,7026.7,2.96915371899428,0.991050012641695,0,-0.748113938809723,-1.47981814800065,-0.26736004251232
TP_25C_0SOC,25,298.15,0,0,7663.4,2.96716279236208,0.990385477204749,0,-0.748113938809723,-1.47981814800065,-0.168039785089732
TP_25C_0SOC,25,298.15,0,0,8300.1,2.96591064045195,0.989967531458652,0,-0.748113938809723,-1.47981814800065,-0.0687195276671444
TP_25C_0SOC,25,298.15,0,0,9031.6,2.9607811096136,0.988255386489642,0,-0.748113938809723,-1.47981814800065,0.0453887938416083
TP_25C_0SOC,25,298.15,0,0,9665.8,2.96012435615525,0.98803617401875,0,-0.748113938809723,-1.47981814800065,0.144319070671206
TP_25C_0SOC,25,298.15,0,0,10302,2.95836012928635,0.987447306878075,0,-0.748113938809723,-1.47981814800065,0.243561331975196
TP_25C_0SOC,25,298.15,0,0,10939,2.9571845682343,0.987054925780377,0,-0.748113938809723,-1.47981814800065,0.342928387068942
TP_25C_0SOC,25,298.15,0,0,11575,2.95570116737193,0.986559793300707,0,-0.748113938809723,-1.47981814800065,0.442139449925493
TP_25C_0SOC,25,298.15,0,0,12211,2.95427538176763,0.98608389175606,0,-0.748113938809723,-1.47981814800065,0.541350512782044
TP_25C_0SOC,25,298.15,0,0,12844,2.94909469420461,0.984354671594106,0,-0.748113938809723,-1.47981814800065,0.640093598927007
TP_25C_0SOC,25,298.15,0,0,13481,2.95111811752761,0.98503005384091,0,-0.748113938809723,-1.47981814800065,0.739460654020753
TP_25C_0SOC,25,298.15,0,0,14119,2.94975208570381,0.984574097031538,0,-0.748113938809723,-1.47981814800065,0.838983701351695
TP_25C_0SOC,25,298.15,0,0,14695,2.94801419714693,0.983994021144848,0,-0.748113938809723,-1.47981814800065,0.928835229976496
TP_25C_0SOC,25,298.15,0,0,15148,2.94384772129291,0.982603326577105,0,-0.748113938809723,-1.47981814800065,0.999499713426209
TP_25C_0SOC,25,298.15,0,0,15811,2.94372717594288,0.982563090711274,0,-0.748113938809723,-1.47981814800065,1.10292256668705
TP_25C_0SOC,25,298.15,0,0,17001,2.94228911368106,0.982083091439549,0,-0.748113938809723,-1.47981814800065,1.28855332895009
TP_25C_0SOC,25,298.15,0,0,18239,2.94064573061647,0.981534559783367,0,-0.748113938809723,-1.47981814800065,1.48167171859853
TP_25C_0SOC,25,298.15,0,0,19190,2.93902815468019,0.980994642081618,0,-0.748113938809723,-1.47981814800065,1.63002033617177
TP_25C_0SOC,25,298.15,0,0,20163,2.93753353572979,0.980495765206294,0,-0.748113938809723,-1.47981814800065,1.78180078296332
TP_25C_0SOC,25,298.15,0,0,21241,2.9322348687875,0.978727165653315,0,-0.748113938809723,-1.47981814800065,1.94996041466043
TP_25C_100SOC,25,298.15,1,100,0,2.99555043405747,1,0,-0.748113938809723,1.47981814800065,-1.36347069561629
TP_25C_100SOC,25,298.15,1,100,160.33,2.96357549568905,0.989325855440494,0,-0.748113938809723,1.47981814800065,-1.33846046022668
TP_25C_100SOC,25,298.15,1,100,276.98,2.952967574041,0.985784629251329,0,-0.748113938809723,1.47981814800065,-1.32026396575779
TP_25C_100SOC,25,298.15,1,100,408.99,2.94357205232571,0.982648136669375,0,-0.748113938809723,1.47981814800065,-1.29967143052556
TP_25C_100SOC,25,298.15,1,100,708.11,2.9319100421036,0.978755025710694,0,-0.748113938809723,1.47981814800065,-1.25301103253555
TP_25C_100SOC,25,298.15,1,100,1009.1,2.91518615352019,0.973172115674104,0,-0.748113938809723,1.47981814800065,-1.20605892906197
TP_25C_100SOC,25,298.15,1,100,1285.6,2.90677716969118,0.970364957519327,0,-0.748113938809723,1.47981814800065,-1.16292707547732
TP_25C_100SOC,25,298.15,1,100,1945,2.89470215617201,0.966333974304395,0,-0.748113938809723,1.47981814800065,-1.06006579427039
TP_25C_100SOC,25,298.15,1,100,2579.2,2.87998004377818,0.961419314138287,0,-0.748113938809723,1.47981814800065,-0.961135517440793
TP_25C_100SOC,25,298.15,1,100,3286.7,2.86439043770762,0.956215059890615,0,-0.748113938809723,1.47981814800065,-0.85077100962474
TP_25C_100SOC,25,298.15,1,100,3872.7,2.85170801932865,0.951981307644357,0,-0.748113938809723,1.47981814800065,-0.759359558627981
TP_25C_100SOC,25,298.15,1,100,4483,2.84221363711539,0.948811812614223,0,-0.748113938809723,1.47981814800065,-0.664157496267363
TP_25C_100SOC,25,298.15,1,100,5118.6,2.82998383244879,0.944729155708315,0,-0.748113938809723,1.47981814800065,-0.565008830305691
TP_25C_100SOC,25,298.15,1,100,5753.1,2.81754468296066,0.940576613542206,0,-0.748113938809723,1.47981814800065,-0.466031755804934
TP_25C_100SOC,25,298.15,1,100,6388.1,2.80886617480379,0.93767948049507,0,-0.748113938809723,1.47981814800065,-0.366976685185579
TP_25C_100SOC,25,298.15,1,100,7026.7,2.79855446179197,0.934237137179938,0,-0.748113938809723,1.47981814800065,-0.26736004251232
TP_25C_100SOC,25,298.15,1,100,7663.4,2.78866810784854,0.930936790829221,0,-0.748113938809723,1.47981814800065,-0.168039785089732
TP_25C_100SOC,25,298.15,1,100,8300.1,2.7814245912565,0.928518698811912,0,-0.748113938809723,1.47981814800065,-0.0687195276671444
TP_25C_100SOC,25,298.15,1,100,9031.6,2.76979493787247,0.924636389486785,0,-0.748113938809723,1.47981814800065,0.0453887938416083
TP_25C_100SOC,25,298.15,1,100,9665.8,2.76087888231205,0.921659956354813,0,-0.748113938809723,1.47981814800065,0.144319070671206
TP_25C_100SOC,25,298.15,1,100,10302,2.75351670051921,0.919202250515801,0,-0.748113938809723,1.47981814800065,0.243561331975196
TP_25C_100SOC,25,298.15,1,100,10939,2.74326559795092,0.915780140691929,0,-0.748113938809723,1.47981814800065,0.342928387068942
TP_25C_100SOC,25,298.15,1,100,11575,2.73677113620812,0.913612104504335,0,-0.748113938809723,1.47981814800065,0.442139449925493
TP_25C_100SOC,25,298.15,1,100,12211,2.72915108152826,0.911068313355562,0,-0.748113938809723,1.47981814800065,0.541350512782044
TP_25C_100SOC,25,298.15,1,100,12844,2.72429189980375,0.909446180184554,0,-0.748113938809723,1.47981814800065,0.640093598927007
TP_25C_100SOC,25,298.15,1,100,13481,2.71689957775423,0.906978412669952,0,-0.748113938809723,1.47981814800065,0.739460654020753
TP_25C_100SOC,25,298.15,1,100,14119,2.7109830279297,0.905003299930316,0,-0.748113938809723,1.47981814800065,0.838983701351695
TP_25C_100SOC,25,298.15,1,100,14695,2.70508880710757,0.903035641247251,0,-0.748113938809723,1.47981814800065,0.928835229976496
TP_25C_100SOC,25,298.15,1,100,15148,2.70131335725652,0.901775288622864,0,-0.748113938809723,1.47981814800065,0.999499713426209
TP_25C_100SOC,25,298.15,1,100,15811,2.69508309954679,0.899695451261791,0,-0.748113938809723,1.47981814800065,1.10292256668705
TP_25C_100SOC,25,298.15,1,100,17001,2.68914287214055,0.897712434271423,0,-0.748113938809723,1.47981814800065,1.28855332895009
TP_25C_100SOC,25,298.15,1,100,18239,2.68249757960608,0.895494046472334,0,-0.748113938809723,1.47981814800065,1.48167171859853
TP_25C_100SOC,25,298.15,1,100,19190,2.67743919940535,0.893805415179995,0,-0.748113938809723,1.47981814800065,1.63002033617177
TP_25C_100SOC,25,298.15,1,100,20163,2.67243273404129,0.892134114537836,0,-0.748113938809723,1.47981814800065,1.78180078296332
TP_25C_100SOC,25,298.15,1,100,21241,2.66628330787716,0.890081261047467,0,-0.748113938809723,1.47981814800065,1.94996041466043
TP_25C_50SOC,25,298.15,0.5,50,0,2.99311602073196,1,0,-0.748113938809723,0,-1.36347069561629
TP_25C_50SOC,25,298.15,0.5,50,160.33,2.98576569576823,0.997544256583167,0,-0.748113938809723,0,-1.33846046022668
TP_25C_50SOC,25,298.15,0.5,50,276.98,2.98455331768978,0.997139201092484,0,-0.748113938809723,0,-1.32026396575779
TP_25C_50SOC,25,298.15,0.5,50,408.99,2.98078147099219,0.995879027189613,0,-0.748113938809723,0,-1.29967143052556
TP_25C_50SOC,25,298.15,0.5,50,708.11,2.97453973103945,0.993793662001793,0,-0.748113938809723,0,-1.25301103253555
TP_25C_50SOC,25,298.15,0.5,50,1009.1,2.96376912979603,0.990195204351366,0,-0.748113938809723,0,-1.20605892906197
TP_25C_50SOC,25,298.15,0.5,50,1285.6,2.9587201521966,0.98850834104087,0,-0.748113938809723,0,-1.16292707547732
TP_25C_50SOC,25,298.15,0.5,50,1945,2.95279505260237,0.986528765390214,0,-0.748113938809723,0,-1.06006579427039
TP_25C_50SOC,25,298.15,0.5,50,2579.2,2.94712823679469,0.984635482347248,0,-0.748113938809723,0,-0.961135517440793
TP_25C_50SOC,25,298.15,0.5,50,3286.7,2.94190250252598,0.982889564637239,0,-0.748113938809723,0,-0.85077100962474
TP_25C_50SOC,25,298.15,0.5,50,3872.7,2.93702092742419,0.981258630497707,0,-0.748113938809723,0,-0.759359558627981
TP_25C_50SOC,25,298.15,0.5,50,4483,2.93261861901375,0.979787819349744,0,-0.748113938809723,0,-0.664157496267363
TP_25C_50SOC,25,298.15,0.5,50,5118.6,2.92901314245862,0.978583229707994,0,-0.748113938809723,0,-0.565008830305691
TP_25C_50SOC,25,298.15,0.5,50,5753.1,2.92429617488237,0.977007290939307,0,-0.748113938809723,0,-0.466031755804934
TP_25C_50SOC,25,298.15,0.5,50,6388.1,2.91847475558928,0.975062354875096,0,-0.748113938809723,0,-0.366976685185579
TP_25C_50SOC,25,298.15,0.5,50,7026.7,2.91759865604794,0.974769650036636,0,-0.748113938809723,0,-0.26736004251232
TP_25C_50SOC,25,298.15,0.5,50,7663.4,2.91445668426592,0.973719917329899,0,-0.748113938809723,0,-0.168039785089732
TP_25C_50SOC,25,298.15,0.5,50,8300.1,2.9121334183245,0.972943714227404,0,-0.748113938809723,0,-0.0687195276671444
TP_25C_50SOC,25,298.15,0.5,50,9031.6,2.90513937902036,0.970607005841997,0,-0.748113938809723,0,0.0453887938416083
TP_25C_50SOC,25,298.15,0.5,50,9665.8,2.90264618242107,0.969774028910257,0,-0.748113938809723,0,0.144319070671206
TP_25C_50SOC,25,298.15,0.5,50,10302,2.89980162529789,0.968823662434826,0,-0.748113938809723,0,0.243561331975196
TP_25C_50SOC,25,298.15,0.5,50,10939,2.89470837900982,0.96712200895638,0,-0.748113938809723,0,0.342928387068942
TP_25C_50SOC,25,298.15,0.5,50,11575,2.89196664088605,0.966205994306504,0,-0.748113938809723,0,0.442139449925493
TP_25C_50SOC,25,298.15,0.5,50,12211,2.88960681333003,0.965417575969335,0,-0.748113938809723,0,0.541350512782044
TP_25C_50SOC,25,298.15,0.5,50,12844,2.88676699536235,0.964468792845657,0,-0.748113938809723,0,0.640093598927007
TP_25C_50SOC,25,298.15,0.5,50,13481,2.88399656395725,0.963543191771088,0,-0.748113938809723,0,0.739460654020753
TP_25C_50SOC,25,298.15,0.5,50,14119,2.88107644115878,0.962567578805121,0,-0.748113938809723,0,0.838983701351695
TP_25C_50SOC,25,298.15,0.5,50,14695,2.87848479916891,0.961701711270445,0,-0.748113938809723,0,0.928835229976496
TP_25C_50SOC,25,298.15,0.5,50,15148,2.874207771905,0.96027275655092,0,-0.748113938809723,0,0.999499713426209
TP_25C_50SOC,25,298.15,0.5,50,15811,2.87220409481307,0.959603328076363,0,-0.748113938809723,0,1.10292256668705
TP_25C_50SOC,25,298.15,0.5,50,17001,2.86825504037541,0.958283949071237,0,-0.748113938809723,0,1.28855332895009
TP_25C_50SOC,25,298.15,0.5,50,18239,2.86402930777808,0.956872131898745,0,-0.748113938809723,0,1.48167171859853
TP_25C_50SOC,25,298.15,0.5,50,19190,2.86082298306574,0.955800898879333,0,-0.748113938809723,0,1.63002033617177
TP_25C_50SOC,25,298.15,0.5,50,20163,2.85696189841292,0.954510910577485,0,-0.748113938809723,0,1.78180078296332
TP_25C_50SOC,25,298.15,0.5,50,21241,2.85160038816165,0.952719630114538,0,-0.748113938809723,0,1.94996041466043
TP_40C_0SOC,40,313.15,0,0,0,2.9948,1,0,0.205731333172674,-1.47981814800065,-1.36347069561629
TP_40C_0SOC,40,313.15,0,0,160.33,3.0011,1.00210364632029,0,0.205731333172674,-1.47981814800065,-1.33846046022668
TP_40C_0SOC,40,313.15,0,0,276.98,3.0001,1.00176973420596,0,0.205731333172674,-1.47981814800065,-1.32026396575779
TP_40C_0SOC,40,313.15,0,0,408.99,2.9973,1.00083478028583,0,0.205731333172674,-1.47981814800065,-1.29967143052556
TP_40C_0SOC,40,313.15,0,0,708.11,2.99502206116749,1.00007414891395,0,0.205731333172674,-1.47981814800065,-1.25301103253555
TP_40C_0SOC,40,313.15,0,0,1009.1,2.99091049212937,0.998701246203209,0,0.205731333172674,-1.47981814800065,-1.20605892906197
TP_40C_0SOC,40,313.15,0,0,1285.6,2.98700127632553,0.99739591168877,0,0.205731333172674,-1.47981814800065,-1.16292707547732
TP_40C_0SOC,40,313.15,0,0,1945,2.98289513185394,0.996024820306511,0,0.205731333172674,-1.47981814800065,-1.06006579427039
TP_40C_0SOC,40,313.15,0,0,2579.2,2.97826819307978,0.994479829397549,0,0.205731333172674,-1.47981814800065,-0.961135517440793
TP_40C_0SOC,40,313.15,0,0,3286.7,2.97400102997084,0.993054971941645,0,0.205731333172674,-1.47981814800065,-0.85077100962474
TP_40C_0SOC,40,313.15,0,0,3872.7,2.96987421127762,0.99167697718633,0,0.205731333172674,-1.47981814800065,-0.759359558627981
TP_40C_0SOC,40,313.15,0,0,4483,2.96616523961604,0.990438506616816,0,0.205731333172674,-1.47981814800065,-0.664157496267363
TP_40C_0SOC,40,313.15,0,0,5118.6,2.96279576093274,0.98931339686548,0,0.205731333172674,-1.47981814800065,-0.565008830305691
TP_40C_0SOC,40,313.15,0,0,5753.1,2.95902279454768,0.988053557682543,0,0.205731333172674,-1.47981814800065,-0.466031755804934
TP_40C_0SOC,40,313.15,0,0,6388.1,2.95868926281518,0.987942187396547,0,0.205731333172674,-1.47981814800065,-0.366976685185579
TP_40C_0SOC,40,313.15,0,0,7026.7,2.95266203382302,0.985929622620215,0,0.205731333172674,-1.47981814800065,-0.26736004251232
TP_40C_0SOC,40,313.15,0,0,7663.4,2.94967149683911,0.984931046092931,0,0.205731333172674,-1.47981814800065,-0.168039785089732
TP_40C_0SOC,40,313.15,0,0,8300.1,2.94678478001385,0.983967136374332,0,0.205731333172674,-1.47981814800065,-0.0687195276671444
TP_40C_0SOC,40,313.15,0,0,9031.6,2.93929676500226,0.981466797449666,0,0.205731333172674,-1.47981814800065,0.0453887938416083
TP_40C_0SOC,40,313.15,0,0,9665.8,2.93767028290526,0.980923695373734,0,0.205731333172674,-1.47981814800065,0.144319070671206
TP_40C_0SOC,40,313.15,0,0,10302,2.93584928913963,0.980315643495268,0,0.205731333172674,-1.47981814800065,0.243561331975196
TP_40C_0SOC,40,313.15,0,0,10939,2.93317548636601,0.979422828357824,0,0.205731333172674,-1.47981814800065,0.342928387068942
TP_40C_0SOC,40,313.15,0,0,11575,2.93041926241196,0.978502491789755,0,0.205731333172674,-1.47981814800065,0.442139449925493
TP_40C_0SOC,40,313.15,0,0,12211,2.92802764702082,0.977703902437832,0,0.205731333172674,-1.47981814800065,0.541350512782044
TP_40C_0SOC,40,313.15,0,0,12844,2.92404020773476,0.976372448155055,0,0.205731333172674,-1.47981814800065,0.640093598927007
TP_40C_0SOC,40,313.15,0,0,13481,2.92291858899488,0.975997926070148,0,0.205731333172674,-1.47981814800065,0.739460654020753
TP_40C_0SOC,40,313.15,0,0,14119,2.92006944108881,0.975046561068789,0,0.205731333172674,-1.47981814800065,0.838983701351695
TP_40C_0SOC,40,313.15,0,0,14695,2.91709105994244,0.97405204352292,0,0.205731333172674,-1.47981814800065,0.928835229976496
TP_40C_0SOC,40,313.15,0,0,15148,2.91093018416973,0.97199485246752,0,0.205731333172674,-1.47981814800065,0.999499713426209
TP_40C_0SOC,40,313.15,0,0,15811,2.90966446425874,0.97157221325589,0,0.205731333172674,-1.47981814800065,1.10292256668705
TP_40C_0SOC,40,313.15,0,0,17001,2.9068539654713,0.97063375366345,0,0.205731333172674,-1.47981814800065,1.28855332895009
TP_40C_0SOC,40,313.15,0,0,18239,2.90382736869431,0.969623136334416,0,0.205731333172674,-1.47981814800065,1.48167171859853
TP_40C_0SOC,40,313.15,0,0,19190,2.89960626055988,0.968213657192427,0,0.205731333172674,-1.47981814800065,1.63002033617177
TP_40C_0SOC,40,313.15,0,0,20163,2.89667329249514,0.967234303624663,0,0.205731333172674,-1.47981814800065,1.78180078296332
TP_40C_0SOC,40,313.15,0,0,21241,2.88850751588701,0.964507651892283,0,0.205731333172674,-1.47981814800065,1.94996041466043
TP_40C_100SOC,40,313.15,1,100,0,2.99353745610228,1,0,0.205731333172674,1.47981814800065,-1.36347069561629
TP_40C_100SOC,40,313.15,1,100,160.33,2.95096430652603,0.985778314051336,0,0.205731333172674,1.47981814800065,-1.33846046022668
TP_40C_100SOC,40,313.15,1,100,276.98,2.93561570050631,0.980651067025102,0,0.205731333172674,1.47981814800065,-1.32026396575779
TP_40C_100SOC,40,313.15,1,100,408.99,2.92245169644657,0.976253592714932,0,0.205731333172674,1.47981814800065,-1.29967143052556
TP_40C_100SOC,40,313.15,1,100,708.11,2.90327695258843,0.969848213079861,0,0.205731333172674,1.47981814800065,-1.25301103253555
TP_40C_100SOC,40,313.15,1,100,1009.1,2.8873520139535,0.964528440446829,0,0.205731333172674,1.47981814800065,-1.20605892906197
TP_40C_100SOC,40,313.15,1,100,1285.6,2.87435675384775,0.960187335551262,0,0.205731333172674,1.47981814800065,-1.16292707547732
TP_40C_100SOC,40,313.15,1,100,1945,2.8535091778129,0.953223141402846,0,0.205731333172674,1.47981814800065,-1.06006579427039
TP_40C_100SOC,40,313.15,1,100,2579.2,2.83615242369884,0.947425066593834,0,0.205731333172674,1.47981814800065,-0.961135517440793
TP_40C_100SOC,40,313.15,1,100,3286.7,2.82030632692463,0.942131631316481,0,0.205731333172674,1.47981814800065,-0.85077100962474
TP_40C_100SOC,40,313.15,1,100,3872.7,2.8087481777221,0.9382705975489,0,0.205731333172674,1.47981814800065,-0.759359558627981
TP_40C_100SOC,40,313.15,1,100,4483,2.79732606134809,0.934455005948158,0,0.205731333172674,1.47981814800065,-0.664157496267363
TP_40C_100SOC,40,313.15,1,100,5118.6,2.78626992590091,0.930761671353449,0,0.205731333172674,1.47981814800065,-0.565008830305691
TP_40C_100SOC,40,313.15,1,100,5753.1,2.77547115047887,0.92715430863279,0,0.205731333172674,1.47981814800065,-0.466031755804934
TP_40C_100SOC,40,313.15,1,100,6388.1,2.76585149128599,0.923940833159727,0,0.205731333172674,1.47981814800065,-0.366976685185579
TP_40C_100SOC,40,313.15,1,100,7026.7,2.7563519416635,0.920767480642248,0,0.205731333172674,1.47981814800065,-0.26736004251232
TP_40C_100SOC,40,313.15,1,100,7663.4,2.74786892830153,0.917933705055215,0,0.205731333172674,1.47981814800065,-0.168039785089732
TP_40C_100SOC,40,313.15,1,100,8300.1,2.74042249266808,0.915446201310016,0,0.205731333172674,1.47981814800065,-0.0687195276671444
TP_40C_100SOC,40,313.15,1,100,9031.6,2.73067152347033,0.912188861343257,0,0.205731333172674,1.47981814800065,0.0453887938416083
TP_40C_100SOC,40,313.15,1,100,9665.8,2.72233658020748,0.909404549008745,0,0.205731333172674,1.47981814800065,0.144319070671206
TP_40C_100SOC,40,313.15,1,100,10302,2.71531254863028,0.907058150582067,0,0.205731333172674,1.47981814800065,0.243561331975196
TP_40C_100SOC,40,313.15,1,100,10939,2.70902111807689,0.904956479684125,0,0.205731333172674,1.47981814800065,0.342928387068942
